"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"HLA-DQA2",5.48604118654375e-24,0.255694501592502,0.173,0.003,9.31090910180205e-20,"5","HLA-DQA2"
"SURF4",5.60140243395584e-24,-0.311925262726977,0.295,0.116,9.50670021090986e-20,"5","SURF4"
"ZFAND5.1",6.04497428671059e-24,0.474295753464415,0.813,0.423,1.02595303594052e-19,"5","ZFAND5"
"LYPD1",7.2963335490046e-24,0.605494265229094,0.18,0.003,1.23833372993706e-19,"5","LYPD1"
"WAS.2",7.45718935948604e-24,-0.612147570293656,0.317,0.196,1.26563417809197e-19,"5","WAS"
"NDUFV3.1",1.02040185305386e-23,-0.424640395627889,0.331,0.168,1.73182602500301e-19,"5","NDUFV3"
"LMAN1",1.03343463549734e-23,-0.266694737891923,0.338,0.154,1.75394526336608e-19,"5","LMAN1"
"SCAMP2",1.08092740216577e-23,-0.492439081655539,0.295,0.189,1.83454998695574e-19,"5","SCAMP2"
"BCL2L14",1.18381634330224e-23,0.577298108161685,0.158,0.001,2.00917309785256e-19,"5","BCL2L14"
"IGSF6.4",1.24219104049037e-23,-1.81229954839291,0.165,0.391,2.10824663392026e-19,"5","IGSF6"
"NASP",1.25693794633004e-23,-0.274436577147451,0.331,0.142,2.13327508251135e-19,"5","NASP"
"CLEC2D",1.50803810136567e-23,0.313850499598192,0.324,0.067,2.55944226563781e-19,"5","CLEC2D"
"TMEM131L",1.51360622427936e-23,0.36222157426473,0.223,0.018,2.56889248384693e-19,"5","TMEM131L"
"KRT19",1.64559232948309e-23,-0.65532393845789,0.41,0.239,2.7928993015987e-19,"5","KRT19"
"GM2A.2",1.92767929987424e-23,-0.520888238896577,0.252,0.146,3.27165730774656e-19,"5","GM2A"
"LAIR1.1",1.94332672157912e-23,-1.71268770011487,0,0.316,3.29821411186408e-19,"5","LAIR1"
"PPP3CC",2.0095265753195e-23,0.254237309518374,0.273,0.043,3.41056850363226e-19,"5","PPP3CC"
"DCK.1",2.42052567404764e-23,0.393265181692048,0.432,0.136,4.10811617399365e-19,"5","DCK"
"YME1L1",2.44250646390271e-23,-0.385628053063608,0.345,0.166,4.14542197053569e-19,"5","YME1L1"
"CBX3",2.57083734434512e-23,-0.521283914508202,0.482,0.326,4.36322514082254e-19,"5","CBX3"
"RNASE6.4",2.62547037933677e-23,-2.08956967615827,0.072,0.468,4.45594832781036e-19,"5","RNASE6"
"LIPA.4",2.64668087976752e-23,-1.79050747192515,0.216,0.319,4.49194678914143e-19,"5","LIPA"
"DDIT4.2",2.76953558819558e-23,-1.551818887695,0.331,0.452,4.70045580028554e-19,"5","DDIT4"
"SLC25A3.1",3.14569228382249e-23,0.439230994409022,0.806,0.403,5.33886894410353e-19,"5","SLC25A3"
"WIPI2",3.40270486719301e-23,0.264639846947726,0.381,0.113,5.77507070059998e-19,"5","WIPI2"
"NDUFV2",3.47789206852589e-23,0.438929114111063,0.784,0.378,5.90267841870215e-19,"5","NDUFV2"
"SNX5",3.51390067636565e-23,-0.416062855718846,0.353,0.186,5.96379222792777e-19,"5","SNX5"
"NEK6",3.60198495057423e-23,0.315476231083692,0.381,0.1,6.11328885811459e-19,"5","NEK6"
"CARD19",3.7087758927334e-23,-0.362220955448541,0.324,0.159,6.29453444514712e-19,"5","CARD19"
"BPTF",3.82908336775243e-23,-0.41351241624821,0.324,0.156,6.49872029174943e-19,"5","BPTF"
"AAK1",3.85905821634752e-23,-0.285239300166736,0.331,0.128,6.54959360478501e-19,"5","AAK1"
"PLAGL1",4.08658354282901e-23,0.569035403446586,0.345,0.068,6.9357495888894e-19,"5","PLAGL1"
"HOPX",5.21368616307393e-23,0.849120736152285,0.309,0.04,8.84866815596907e-19,"5","HOPX"
"MRPL23",5.61744256639291e-23,-0.48956213830842,0.511,0.322,9.53392352368204e-19,"5","MRPL23"
"YBX1.1",5.89026394036409e-23,-0.251997281804837,0.964,0.739,9.99695595958593e-19,"5","YBX1"
"PRKAG2",5.98115170886339e-23,-0.283044550840351,0.36,0.161,1.01512106802829e-18,"5","PRKAG2"
"TMEM120B",6.24715663388328e-23,0.330859735441584,0.209,0.012,1.06026742390267e-18,"5","TMEM120B"
"NFE2L1",6.48300274224883e-23,0.538474184792867,0.36,0.073,1.10029522541447e-18,"5","NFE2L1"
"NFKBID",7.00413038668624e-23,0.346749390454987,0.338,0.078,1.18874100922839e-18,"5","NFKBID"
"DYNLT1",7.51722654173749e-23,-0.252469390479348,0.583,0.348,1.27582368866369e-18,"5","DYNLT1"
"PIM1",8.11818550932789e-23,0.32459098042778,0.374,0.106,1.37781844464313e-18,"5","PIM1"
"CYREN",8.6147868896859e-23,0.292691362284196,0.273,0.038,1.46210163091749e-18,"5","CYREN"
"MFSD1.3",8.78474139476362e-23,-1.59595617744077,0.122,0.321,1.49094630951928e-18,"5","MFSD1"
"DECR1",9.89696504399879e-23,-0.407374061181576,0.353,0.191,1.67971290726747e-18,"5","DECR1"
"SMS",9.89799260297732e-23,0.308353527481401,0.619,0.269,1.67988730457731e-18,"5","SMS"
"PBXIP1",1.06613631239204e-22,0.326648035884838,0.288,0.054,1.80944654939178e-18,"5","PBXIP1"
"FYB1.2",1.18636395298651e-22,-1.85731589683487,0.144,0.418,2.0134969010087e-18,"5","FYB1"
"BCL2A1.5",1.20660693264427e-22,0.572396570446118,0.698,0.296,2.04785328608386e-18,"5","BCL2A1"
"TRAPPC1.1",1.21001507836468e-22,0.392095638989917,0.77,0.371,2.05363759100053e-18,"5","TRAPPC1"
"PFDN5.1",1.33824829505439e-22,-0.440927805529185,0.993,0.837,2.27127500636631e-18,"5","PFDN5"
"PSMB6.1",1.53294481475912e-22,0.519064710691045,0.705,0.302,2.60171393960917e-18,"5","PSMB6"
"YIPF4",1.77009911860926e-22,-0.377127187635742,0.353,0.191,3.00421222410364e-18,"5","YIPF4"
"SEMA7A",1.82947291106505e-22,0.313584050949091,0.209,0.013,3.1049814246596e-18,"5","SEMA7A"
"TMEM126B",1.86583718571258e-22,-0.372600948939759,0.288,0.142,3.16669887159139e-18,"5","TMEM126B"
"UCP2",1.97531255305879e-22,0.782840951426571,0.727,0.303,3.35250046505138e-18,"5","UCP2"
"LIMCH1",2.12883342028091e-22,0.625264865434312,0.216,0.012,3.61305608090076e-18,"5","LIMCH1"
"TREML1",2.12905656476284e-22,0.556105249651053,0.165,0.003,3.61343480171549e-18,"5","TREML1"
"MAP3K8.1",2.24375122926134e-22,-0.329204950197538,0.367,0.191,3.80809458630234e-18,"5","MAP3K8"
"ESF1",2.26166454107372e-22,-0.495510464893635,0.302,0.171,3.83849705911031e-18,"5","ESF1"
"SLC39A1",2.68688130219524e-22,0.296634518301798,0.424,0.119,4.56017494608576e-18,"5","SLC39A1"
"UBE2D1.1",2.74323988822311e-22,-0.39965014201544,0.367,0.231,4.65582673829227e-18,"5","UBE2D1"
"C12orf45.1",2.79420991227547e-22,0.786312232389581,0.468,0.134,4.74233306311393e-18,"5","C12orf45"
"IFI16",3.64123826847677e-22,-1.36994977500094,0.281,0.411,6.17990958925877e-18,"5","IFI16"
"DUT.2",3.76658566825248e-22,-0.440937068497209,0.353,0.216,6.39264919615811e-18,"5","DUT"
"BTF3L4",3.88940103014871e-22,-0.593335738525274,0.338,0.231,6.60109142836839e-18,"5","BTF3L4"
"DBI.3",3.9979724920453e-22,0.671131880690405,0.935,0.557,6.78535891349929e-18,"5","DBI"
"JPT1.3",4.0318064935564e-22,0.736287892745305,0.791,0.367,6.84278198086393e-18,"5","JPT1"
"BTG1.1",4.07433488085588e-22,0.870254181123645,0.986,0.706,6.9149611597886e-18,"5","BTG1"
"EIF1.1",4.78123308123268e-22,0.708618366654336,1,0.846,8.11470878546811e-18,"5","EIF1"
"HSPB1.1",5.03264249841643e-22,-0.571884860840906,0.763,0.548,8.54140084831237e-18,"5","HSPB1"
"MLX",5.23089088149549e-22,-0.380476549042258,0.317,0.149,8.87786800407414e-18,"5","MLX"
"PIN4.1",5.9517329214085e-22,-0.402817217084323,0.36,0.196,1.01012811142145e-17,"5","PIN4"
"IFI27L2",6.08019590109137e-22,-0.664627611985903,0.432,0.33,1.03193084833323e-17,"5","IFI27L2"
"EIF2S3",6.11391837673153e-22,-0.311216252148391,0.46,0.268,1.03765422689888e-17,"5","EIF2S3"
"TM2D1",6.19189909830996e-22,-0.311474452113533,0.295,0.139,1.05088911496517e-17,"5","TM2D1"
"ATP5ME",7.0264969854768e-22,-0.354604390531803,0.784,0.538,1.19253706837512e-17,"5","ATP5ME"
"ZEB1",7.08225585425052e-22,0.771888900817357,0.245,0.021,1.2020004635834e-17,"5","ZEB1"
"TNFRSF11A",7.76876258700856e-22,0.255409939100977,0.237,0.031,1.31851438626709e-17,"5","TNFRSF11A"
"PSMA2.1",9.29549800603709e-22,0.605684633579102,0.799,0.381,1.57763192158461e-17,"5","PSMA2"
"SERINC2",9.50110449633446e-22,0.312692074815057,0.273,0.051,1.61252745511789e-17,"5","SERINC2"
"RIOK3",1.01220492204659e-21,-0.274060672732314,0.302,0.117,1.71791419369747e-17,"5","RIOK3"
"HCFC1R1",1.14738950915957e-21,-0.3229434837499,0.317,0.167,1.94734947494562e-17,"5","HCFC1R1"
"BAX.1",1.2741009603157e-21,0.338108236155696,0.712,0.339,2.16240414984781e-17,"5","BAX"
"HNRNPA2B1",1.30870748307527e-21,-0.616997161265011,0.827,0.67,2.22113834027535e-17,"5","HNRNPA2B1"
"GTF2I",1.33427182276464e-21,-0.412115837320481,0.41,0.211,2.26452613759614e-17,"5","GTF2I"
"KATNAL1",1.63275198694914e-21,0.292530876443756,0.187,0.009,2.77110667225008e-17,"5","KATNAL1"
"TPM3",1.68020569191313e-21,0.698500885178799,0.878,0.473,2.85164510031497e-17,"5","TPM3"
"CREG1.4",1.79530578475581e-21,0.526529248071218,0.683,0.298,3.04699297788756e-17,"5","CREG1"
"SERPINB1.1",2.22082550026506e-21,0.697251766915558,0.734,0.321,3.76918503904986e-17,"5","SERPINB1"
"YY1",2.40314081682932e-21,-0.449702716218126,0.331,0.189,4.07861059432272e-17,"5","YY1"
"ATG12",2.53255910554744e-21,-0.278022235630461,0.331,0.155,4.29825931393511e-17,"5","ATG12"
"FAM107B",2.64344573936128e-21,0.259157672685532,0.331,0.092,4.48645610884397e-17,"5","FAM107B"
"VAMP5.1",2.73638532383529e-21,-0.41727727242667,0.439,0.255,4.64419317161326e-17,"5","VAMP5"
"ZDHHC18",2.87483616803173e-21,0.368549988094083,0.216,0.019,4.87917194438345e-17,"5","ZDHHC18"
"HSPA8.2",2.9344632204964e-21,0.582338944058895,0.791,0.379,4.98037097782649e-17,"5","HSPA8"
"SPHK1",3.05213919036189e-21,0.425309614271351,0.281,0.044,5.1800906338822e-17,"5","SPHK1"
"PLAUR.2",3.06940873211128e-21,-2.05063308907227,0.115,0.388,5.20940050013926e-17,"5","PLAUR"
"MGMT",3.09461035032678e-21,-0.314661055085233,0.302,0.151,5.25217268657461e-17,"5","MGMT"
"KLF6",3.25648353756415e-21,0.35992704725268,0.957,0.598,5.52690385995387e-17,"5","KLF6"
"BUD23",3.46026971375636e-21,-0.270059066922351,0.317,0.145,5.8727697581873e-17,"5","BUD23"
"TMEM39A",3.55208116961125e-21,0.269854264831154,0.273,0.05,6.02859216106422e-17,"5","TMEM39A"
"METTL26",3.56272819599585e-21,-0.441225473555562,0.396,0.223,6.04666229424416e-17,"5","METTL26"
"ADAR",3.61722352445045e-21,-0.299517590597549,0.324,0.148,6.13915176569731e-17,"5","ADAR"
"CCT5",4.02375980219511e-21,-0.505436787055326,0.331,0.203,6.82912513628554e-17,"5","CCT5"
"CLK1",4.08135013184873e-21,-0.485999668908551,0.388,0.237,6.92686744377366e-17,"5","CLK1"
"ATP6V0C.2",4.08936257936391e-21,-1.42549729521848,0.23,0.564,6.94046616969643e-17,"5","ATP6V0C"
"FCGR2B.3",4.25856963306494e-21,-1.83355696770421,0,0.288,7.22764438123781e-17,"5","FCGR2B"
"BACH1",4.46584817948834e-21,-0.431551743730098,0.259,0.139,7.5794375302276e-17,"5","BACH1"
"CD68.4",4.66971040239415e-21,-1.78845244199807,0.252,0.479,7.92543249494336e-17,"5","CD68"
"GLIPR1.3",4.80571287399233e-21,-1.58852587177645,0.108,0.373,8.15625588973979e-17,"5","GLIPR1"
"SLC11A1.3",4.94719739572581e-21,-2.15244404916592,0.007,0.311,8.39638342002585e-17,"5","SLC11A1"
"INS.1",5.16772827743236e-21,-2.05256201245371,0.403,0.648,8.7706684324582e-17,"5","INS"
"RAN",5.20144010278472e-21,0.36713861005002,0.827,0.443,8.82788414244623e-17,"5","RAN"
"ILF3",5.60994983372536e-21,-0.275033364593248,0.324,0.149,9.52120685779868e-17,"5","ILF3"
"PPP4R2",5.79117001425242e-21,-0.295134641154311,0.266,0.121,9.8287737481892e-17,"5","PPP4R2"
"MORF4L1.1",5.95449214171227e-21,0.29918037404781,0.82,0.456,1.01059640629141e-16,"5","MORF4L1"
"PLSCR1.1",6.12415119088619e-21,-1.37203274968393,0.216,0.393,1.0393909401172e-16,"5","PLSCR1"
"PHLDA3",6.47493202884949e-21,0.292517668193737,0.23,0.027,1.09892546393634e-16,"5","PHLDA3"
"CHD1",6.60631547377282e-21,-0.433638963704459,0.309,0.167,1.12122386220872e-16,"5","CHD1"
"LGALS9.1",6.84051261682557e-21,0.272081673511382,0.597,0.288,1.16097180132764e-16,"5","LGALS9"
"CALM3.2",6.84745405709514e-21,0.881188034625055,0.748,0.333,1.16214990257019e-16,"5","CALM3"
"HNMT.2",7.19807937291352e-21,-0.548913228374019,0.432,0.304,1.22165803117088e-16,"5","HNMT"
"NME1",7.90284875443141e-21,-0.604772344472203,0.288,0.186,1.3412714906021e-16,"5","NME1"
"MYDGF.3",8.42958542266017e-21,0.418068712177504,0.647,0.283,1.43066923793388e-16,"5","MYDGF"
"TMCO1",8.44653300024127e-21,-0.489340917159271,0.331,0.221,1.43354558080095e-16,"5","TMCO1"
"MRPS18C",9.17788965547255e-21,-0.360950953435848,0.302,0.164,1.5576714323268e-16,"5","MRPS18C"
"HADHB.1",9.38989111190526e-21,-0.307704408213652,0.374,0.198,1.59365231951256e-16,"5","HADHB"
"PAG1",9.62917498479827e-21,-0.420515126529838,0.266,0.136,1.63426357841996e-16,"5","PAG1"
"CAPZB.1",1.07635409352205e-20,0.353212411885242,0.871,0.491,1.82678816752562e-16,"5","CAPZB"
"SEC61G.1",1.08433958786847e-20,0.297349677116303,0.82,0.456,1.84034114853036e-16,"5","SEC61G"
"S100A8.5",1.18562415395536e-20,-4.57291642407534,0.058,0.389,2.01224131409304e-16,"5","S100A8"
"COX6B1",1.20672168498399e-20,-0.383500211601341,0.942,0.748,2.04804804375483e-16,"5","COX6B1"
"TMEM165",1.27780651464492e-20,-0.297176529319091,0.36,0.174,2.16869321665535e-16,"5","TMEM165"
"PNN.1",1.42637216714335e-20,-0.257613235722645,0.403,0.209,2.42083884207569e-16,"5","PNN"
"SPINT2.1",1.4794494495357e-20,0.72108707930564,0.734,0.324,2.51092160575198e-16,"5","SPINT2"
"MSMO1",1.50387122517176e-20,0.253193403044501,0.23,0.028,2.55237024336151e-16,"5","MSMO1"
"DHX15",1.56977022904971e-20,-0.289779177477961,0.245,0.097,2.66421403274317e-16,"5","DHX15"
"JUND.1",1.61261743263077e-20,-1.66983414578275,0.252,0.364,2.73693430666094e-16,"5","JUND"
"TPM1",1.64347789010111e-20,-0.629377262524876,0.338,0.204,2.78931067507961e-16,"5","TPM1"
"C12orf65",1.79650325642316e-20,0.257124899849205,0.237,0.034,3.04902532680139e-16,"5","C12orf65"
"TBCC",1.87653449714599e-20,0.280574377376762,0.273,0.054,3.18485434855617e-16,"5","TBCC"
"CTRB2",1.90055810947447e-20,-0.50705281286064,0.424,0.293,3.22562722340007e-16,"5","CTRB2"
"LDHA.2",2.27138662128218e-20,0.9178177693909,0.871,0.514,3.85499737364012e-16,"5","LDHA"
"PDCD6",2.2719593602947e-20,0.250566695775096,0.612,0.264,3.85596942629217e-16,"5","PDCD6"
"WAC",2.31091875157535e-20,-0.468176771284013,0.295,0.154,3.92209130517368e-16,"5","WAC"
"EVI2A.3",2.43726189858282e-20,-1.54923341436397,0.014,0.334,4.13652089427476e-16,"5","EVI2A"
"NAGA",2.46581497699224e-20,-0.340685425319457,0.302,0.161,4.18498117895123e-16,"5","NAGA"
"TM9SF2",2.56595550056689e-20,-0.255973146824065,0.331,0.165,4.35493967556212e-16,"5","TM9SF2"
"NANS",2.66362824742184e-20,-0.388963557454006,0.331,0.179,4.52070986152434e-16,"5","NANS"
"ZC3H7A",2.73451586010172e-20,0.303351036816749,0.317,0.077,4.64102031776464e-16,"5","ZC3H7A"
"KRT10",2.82292085788553e-20,-0.25647822541941,0.417,0.238,4.79106128000332e-16,"5","KRT10"
"ARID1A",2.83598383114267e-20,-0.311626264411218,0.273,0.126,4.81323175821534e-16,"5","ARID1A"
"ARL6IP4",2.87697613253439e-20,0.452688399003566,0.784,0.397,4.88280389213736e-16,"5","ARL6IP4"
"PTPMT1",3.00458110124014e-20,-0.315968758998953,0.317,0.167,5.09937504502476e-16,"5","PTPMT1"
"ETFB.1",3.0167379813885e-20,-0.433964436829074,0.353,0.232,5.12000770201256e-16,"5","ETFB"
"PABPN1",3.14896524374964e-20,-0.563502474658244,0.403,0.241,5.34442381169189e-16,"5","PABPN1"
"TNFRSF11B",3.69096039374683e-20,1.07195054999188,0.151,0.003,6.26429798026712e-16,"5","TNFRSF11B"
"PPP1CC",3.90069011301392e-20,-0.406672352384522,0.309,0.173,6.62025125980723e-16,"5","PPP1CC"
"MRPL3",5.21554500141931e-20,-0.362203542990325,0.295,0.159,8.85182297640885e-16,"5","MRPL3"
"DRAM2.1",5.39496749785779e-20,-0.604061415695414,0.338,0.237,9.15633883736425e-16,"5","DRAM2"
"HSPH1",5.70441298199463e-20,-0.946562940185984,0.288,0.174,9.68152971304129e-16,"5","HSPH1"
"MAPK8",5.87220979596361e-20,0.387059606583182,0.245,0.034,9.96631446570945e-16,"5","MAPK8"
"PSME2.1",6.0479009113333e-20,0.882771176053704,0.863,0.489,1.02644974267149e-15,"5","PSME2"
"GUSB.2",6.3161882111491e-20,-0.270855087413799,0.302,0.155,1.07198346319623e-15,"5","GUSB"
"FAM133B.1",6.61172013590937e-20,-0.747407231966053,0.432,0.307,1.12214114146654e-15,"5","FAM133B"
"UVRAG",7.51349448145611e-20,0.372440072018578,0.353,0.092,1.27519028339273e-15,"5","UVRAG"
"LEPROTL1",7.60124704299542e-20,-0.437322176115026,0.367,0.241,1.29008364813718e-15,"5","LEPROTL1"
"FGL2.4",7.79396708571837e-20,-1.87920098652456,0.05,0.388,1.32279209378812e-15,"5","FGL2"
"MSR1.4",8.10810344530961e-20,-1.9740288714817,0.022,0.323,1.37610731673795e-15,"5","MSR1"
"GSKIP",8.22152916232633e-20,0.276083664753572,0.23,0.03,1.39535792943002e-15,"5","GSKIP"
"ELF1",8.29098744550194e-20,-0.393205208540685,0.424,0.253,1.40714638925059e-15,"5","ELF1"
"CPVL.4",8.57537423209389e-20,-1.8242344445156,0.022,0.322,1.45541251467098e-15,"5","CPVL"
"NKTR.1",9.8904203025395e-20,-0.328828965141327,0.388,0.198,1.678602133747e-15,"5","NKTR"
"TMEM9B.2",1.04392963579439e-19,-0.35289973499953,0.295,0.18,1.77175737787025e-15,"5","TMEM9B"
"UNC93B1",1.05236652725597e-19,-0.324466041259632,0.281,0.133,1.78607647005884e-15,"5","UNC93B1"
"SPTSSA",1.12487551503089e-19,-0.347117155015763,0.317,0.167,1.90913872411043e-15,"5","SPTSSA"
"SYNPO2",1.18283386397535e-19,0.315495440261045,0.187,0.017,2.00750563393897e-15,"5","SYNPO2"
"SNX27",1.20330442897267e-19,-0.32681553480938,0.245,0.109,2.04224827685241e-15,"5","SNX27"
"CASP3",1.25246019618108e-19,0.299147765632499,0.266,0.049,2.12567544495852e-15,"5","CASP3"
"NDUFA5.1",1.27092322618688e-19,-0.469051477078979,0.331,0.206,2.15701089948437e-15,"5","NDUFA5"
"AUP1",1.4862040405309e-19,-0.493462474108516,0.338,0.203,2.52238549758904e-15,"5","AUP1"
"DFFA",1.56974848640321e-19,0.289998291470513,0.266,0.051,2.66417713112353e-15,"5","DFFA"
"TMEM131",1.59837022445353e-19,0.30851058250017,0.266,0.048,2.71275394494254e-15,"5","TMEM131"
"MIA",1.90006334731893e-19,0.317155481399925,0.23,0.027,3.2247875130697e-15,"5","MIA"
"UBA2",1.96254040157877e-19,-0.264577895702631,0.259,0.116,3.33082356955949e-15,"5","UBA2"
"SLAMF1",2.0379071849445e-19,0.254538769608132,0.173,0.009,3.45873607428781e-15,"5","SLAMF1"
"SPCS3",2.20128221555153e-19,-0.366403128349961,0.388,0.233,3.73601617623406e-15,"5","SPCS3"
"STX7.1",2.36261739208941e-19,-0.593115703963596,0.338,0.228,4.00983423785414e-15,"5","STX7"
"CBR3",2.61919146364379e-19,0.344530077386106,0.187,0.012,4.44529175209624e-15,"5","CBR3"
"FNDC3B.2",2.92001437743402e-19,-0.553905233807546,0.288,0.159,4.95584840138102e-15,"5","FNDC3B"
"TSPAN15",2.9646224261594e-19,0.460221914874147,0.237,0.029,5.03155718167773e-15,"5","TSPAN15"
"OLR1.1",3.18341835982908e-19,-1.47475079917468,0.18,0.283,5.40289764030192e-15,"5","OLR1"
"HMGN2",3.26188180658783e-19,0.335051479438318,0.892,0.527,5.53606580214087e-15,"5","HMGN2"
"PSEN2",3.28914459648906e-19,0.360811595647529,0.223,0.026,5.58233620916124e-15,"5","PSEN2"
"ZNF593",3.90889457570537e-19,-0.282559791171001,0.252,0.121,6.63417587388716e-15,"5","ZNF593"
"PSIP1",3.97288626444944e-19,0.268679870653822,0.331,0.1,6.74278256802359e-15,"5","PSIP1"
"SGK1.2",4.41847653797216e-19,-1.91542384379549,0.151,0.473,7.49903838024634e-15,"5","SGK1"
"REG1A",4.69736657978926e-19,0.551532549592006,0.655,0.304,7.97237055921833e-15,"5","REG1A"
"CLEC7A.2",4.77645234128923e-19,-1.69188533526636,0.108,0.385,8.10659491363608e-15,"5","CLEC7A"
"SDF2L1",4.91144325607186e-19,-0.423452479420124,0.317,0.192,8.33570149420517e-15,"5","SDF2L1"
"YWHAG",4.9307378565034e-19,-0.347607607828396,0.295,0.156,8.36844829005757e-15,"5","YWHAG"
"MS4A4A.4",5.3710200503465e-19,-1.86440077405178,0.05,0.328,9.11569522944808e-15,"5","MS4A4A"
"COMMD9",5.42096903399675e-19,-0.263783143104918,0.288,0.132,9.20046864449928e-15,"5","COMMD9"
"CEBPD.3",5.60261253733097e-19,-1.81357370680072,0.216,0.548,9.50875399835813e-15,"5","CEBPD"
"LRRK1",5.61418942517818e-19,0.403117483335056,0.259,0.049,9.5284022924124e-15,"5","LRRK1"
"NDUFA4.1",6.59782964907305e-19,-0.321042059803037,0.82,0.609,1.11978364804068e-14,"5","NDUFA4"
"PDPN",6.88095313565447e-19,0.83655731882923,0.288,0.042,1.16783536618328e-14,"5","PDPN"
"WDR83OS.1",6.95897319894496e-19,0.417343612922141,0.698,0.326,1.18107693132494e-14,"5","WDR83OS"
"SLC25A6.4",7.13906247894783e-19,0.608251705991305,0.95,0.62,1.21164168392703e-14,"5","SLC25A6"
"ENTPD1.1",7.46075172674627e-19,-0.283389777464843,0.245,0.108,1.26623878306338e-14,"5","ENTPD1"
"CFD.4",7.49585446939579e-19,-1.84042231102342,0.05,0.299,1.27219642054585e-14,"5","CFD"
"MYO9B",9.08007065530971e-19,-0.390937781186461,0.295,0.153,1.54106959161916e-14,"5","MYO9B"
"P2RY8",9.42291266509055e-19,0.265075570846215,0.173,0.012,1.59925673751917e-14,"5","P2RY8"
"COA6",9.43164511157382e-19,-0.401908723807498,0.23,0.13,1.60073880833631e-14,"5","COA6"
"TARDBP",9.9103277410407e-19,-0.273933214315908,0.288,0.123,1.68198082420943e-14,"5","TARDBP"
"TMEM185A",1.04956592825191e-18,0.351532022648623,0.194,0.016,1.78132329342914e-14,"5","TMEM185A"
"STX10",1.10019260930076e-18,-0.342884923990046,0.288,0.147,1.86724689650525e-14,"5","STX10"
"UBC",1.10178774349571e-18,0.565560061318513,0.993,0.789,1.86995415826092e-14,"5","UBC"
"PIM3",1.28271410729062e-18,0.309455656195347,0.396,0.137,2.17702238289363e-14,"5","PIM3"
"SREK1IP1",1.39011782182282e-18,-0.384496517540166,0.281,0.148,2.35930796719769e-14,"5","SREK1IP1"
"CD81.3",1.68534127537044e-18,-1.43374262786847,0.216,0.422,2.86036121255871e-14,"5","CD81"
"CAPG.4",1.73388583235315e-18,-0.358617337596578,0.777,0.579,2.94275103466976e-14,"5","CAPG"
"ARL4A",1.93076726086211e-18,-0.38343747156232,0.324,0.169,3.27689819513518e-14,"5","ARL4A"
"GNG5.1",2.25830991161297e-18,0.258888919737019,0.914,0.58,3.83280358198953e-14,"5","GNG5"
"PPP1R10",2.38259478441733e-18,-0.323878991795379,0.281,0.147,4.0437398681131e-14,"5","PPP1R10"
"ATP6V1G1.1",2.3989614523078e-18,0.60944185107011,0.899,0.537,4.0715173768568e-14,"5","ATP6V1G1"
"C15orf40",2.44766186755485e-18,-0.589662740342418,0.324,0.193,4.15417172161409e-14,"5","C15orf40"
"TBL1XR1",2.56715301120518e-18,-0.305089705676897,0.252,0.116,4.35697209061744e-14,"5","TBL1XR1"
"HSP90AA1.1",2.57338214609974e-18,-0.871575636111309,0.914,0.716,4.36754417836049e-14,"5","HSP90AA1"
"TOMM40",2.67820928916518e-18,-0.251148160904072,0.23,0.095,4.54545680557115e-14,"5","TOMM40"
"SEC31A",2.9834887141568e-18,-0.417632356736732,0.281,0.154,5.06357704566691e-14,"5","SEC31A"
"SAT2.1",3.03127545246131e-18,-0.419492099475662,0.403,0.264,5.14468069791733e-14,"5","SAT2"
"CSF1R.5",3.14474871469434e-18,-1.55559154210635,0.014,0.306,5.33726751857924e-14,"5","CSF1R"
"CCDC167",3.59924222483441e-18,0.459259443435377,0.338,0.086,6.10863390398896e-14,"5","CCDC167"
